entity_id,model_id,feature_set,fold,race,sex,age_cat,label_value,score
7807,LR_8_features,8,1,Caucasian,Male,25 - 45,1,1
7808,LR_8_features,8,1,African-American,Male,25 - 45,1,0
7821,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
7832,LR_8_features,8,1,African-American,Male,25 - 45,1,1
7843,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
7846,LR_8_features,8,1,Hispanic,Male,25 - 45,1,1
7868,LR_8_features,8,1,African-American,Female,25 - 45,0,0
7881,LR_8_features,8,1,African-American,Male,25 - 45,0,0
7889,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
7913,LR_8_features,8,1,African-American,Male,25 - 45,0,1
7922,LR_8_features,8,1,African-American,Male,25 - 45,0,1
7932,LR_8_features,8,1,African-American,Male,25 - 45,0,0
7935,LR_8_features,8,1,Other,Male,25 - 45,0,0
7945,LR_8_features,8,1,Caucasian,Male,25 - 45,0,1
7949,LR_8_features,8,1,Caucasian,Female,25 - 45,0,0
7958,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8028,LR_8_features,8,1,Caucasian,Female,Less than 25,1,0
8038,LR_8_features,8,1,African-American,Female,Greater than 45,0,0
8048,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
8049,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
8060,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8085,LR_8_features,8,1,African-American,Male,Less than 25,1,1
8091,LR_8_features,8,1,African-American,Male,25 - 45,1,0
8129,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8148,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8154,LR_8_features,8,1,African-American,Male,Less than 25,0,0
8157,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
8188,LR_8_features,8,1,Caucasian,Male,25 - 45,0,1
8189,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8190,LR_8_features,8,1,Other,Male,25 - 45,1,1
8191,LR_8_features,8,1,African-American,Male,Less than 25,0,1
8203,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8247,LR_8_features,8,1,African-American,Male,Less than 25,0,1
8254,LR_8_features,8,1,Asian,Female,25 - 45,0,0
8265,LR_8_features,8,1,African-American,Male,25 - 45,0,0
8284,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8304,LR_8_features,8,1,Caucasian,Female,25 - 45,0,1
8306,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8309,LR_8_features,8,1,African-American,Male,25 - 45,0,1
8314,LR_8_features,8,1,African-American,Male,25 - 45,0,1
8349,LR_8_features,8,1,African-American,Male,25 - 45,0,0
8350,LR_8_features,8,1,African-American,Male,Less than 25,1,1
8360,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8379,LR_8_features,8,1,Asian,Male,Greater than 45,0,0
8381,LR_8_features,8,1,African-American,Male,25 - 45,0,0
8406,LR_8_features,8,1,Caucasian,Male,25 - 45,1,1
8436,LR_8_features,8,1,Other,Male,Less than 25,1,0
8447,LR_8_features,8,1,Other,Male,25 - 45,1,1
8458,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8465,LR_8_features,8,1,African-American,Male,Less than 25,0,1
8472,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8483,LR_8_features,8,1,African-American,Female,25 - 45,0,0
8500,LR_8_features,8,1,African-American,Male,Less than 25,1,1
8546,LR_8_features,8,1,Caucasian,Male,Less than 25,0,1
8610,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8619,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
8638,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8641,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8650,LR_8_features,8,1,Hispanic,Male,25 - 45,0,0
8655,LR_8_features,8,1,Caucasian,Male,Greater than 45,1,0
8679,LR_8_features,8,1,African-American,Male,25 - 45,0,1
8700,LR_8_features,8,1,African-American,Male,25 - 45,1,1
8701,LR_8_features,8,1,African-American,Male,25 - 45,1,0
8705,LR_8_features,8,1,African-American,Female,Less than 25,1,1
8742,LR_8_features,8,1,Caucasian,Female,25 - 45,1,0
8757,LR_8_features,8,1,Caucasian,Male,Less than 25,0,1
8760,LR_8_features,8,1,African-American,Female,25 - 45,1,1
8774,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
8781,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
8823,LR_8_features,8,1,Hispanic,Male,25 - 45,1,1
8831,LR_8_features,8,1,Hispanic,Male,Greater than 45,0,0
8835,LR_8_features,8,1,African-American,Male,25 - 45,0,1
8845,LR_8_features,8,1,Other,Male,Less than 25,0,0
8866,LR_8_features,8,1,Hispanic,Female,25 - 45,0,0
8871,LR_8_features,8,1,African-American,Male,Less than 25,1,1
8882,LR_8_features,8,1,African-American,Male,Less than 25,1,1
8906,LR_8_features,8,1,Caucasian,Male,Less than 25,1,1
8954,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
8970,LR_8_features,8,1,Caucasian,Male,Greater than 45,1,0
9010,LR_8_features,8,1,African-American,Male,25 - 45,0,0
9030,LR_8_features,8,1,Hispanic,Male,Less than 25,0,0
9031,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9032,LR_8_features,8,1,African-American,Male,25 - 45,0,0
9034,LR_8_features,8,1,African-American,Male,25 - 45,1,0
9054,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9072,LR_8_features,8,1,African-American,Male,25 - 45,1,0
9080,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
9085,LR_8_features,8,1,Caucasian,Male,25 - 45,0,1
9094,LR_8_features,8,1,African-American,Male,Less than 25,1,1
9102,LR_8_features,8,1,African-American,Male,Less than 25,1,1
9110,LR_8_features,8,1,African-American,Male,Greater than 45,1,0
9170,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
9185,LR_8_features,8,1,African-American,Male,Greater than 45,1,1
9186,LR_8_features,8,1,African-American,Male,25 - 45,0,1
9208,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9215,LR_8_features,8,1,Caucasian,Male,Less than 25,0,0
9219,LR_8_features,8,1,African-American,Male,25 - 45,0,1
9244,LR_8_features,8,1,African-American,Male,Less than 25,1,1
9258,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
9293,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9339,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
9354,LR_8_features,8,1,Caucasian,Male,Less than 25,0,0
9358,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9385,LR_8_features,8,1,Other,Male,Greater than 45,1,0
9398,LR_8_features,8,1,African-American,Male,Less than 25,1,1
9433,LR_8_features,8,1,African-American,Female,25 - 45,0,0
9459,LR_8_features,8,1,Other,Male,Less than 25,0,0
9476,LR_8_features,8,1,African-American,Female,25 - 45,0,0
9492,LR_8_features,8,1,African-American,Male,25 - 45,0,1
9513,LR_8_features,8,1,African-American,Male,25 - 45,0,0
9557,LR_8_features,8,1,African-American,Female,25 - 45,0,0
9618,LR_8_features,8,1,Caucasian,Male,25 - 45,0,1
9624,LR_8_features,8,1,African-American,Male,25 - 45,0,0
9625,LR_8_features,8,1,Other,Male,25 - 45,1,0
9636,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9651,LR_8_features,8,1,Hispanic,Male,25 - 45,0,0
9662,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
9681,LR_8_features,8,1,African-American,Male,Less than 25,1,1
9691,LR_8_features,8,1,African-American,Male,25 - 45,0,1
9708,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9709,LR_8_features,8,1,African-American,Female,Less than 25,0,0
9710,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9725,LR_8_features,8,1,Other,Male,Greater than 45,0,0
9730,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
9758,LR_8_features,8,1,Caucasian,Male,25 - 45,1,1
9778,LR_8_features,8,1,African-American,Male,25 - 45,0,0
9786,LR_8_features,8,1,African-American,Male,25 - 45,1,1
9823,LR_8_features,8,1,African-American,Male,Greater than 45,0,1
9831,LR_8_features,8,1,Hispanic,Male,25 - 45,1,0
9872,LR_8_features,8,1,African-American,Male,Greater than 45,1,0
9894,LR_8_features,8,1,Caucasian,Female,25 - 45,1,1
9918,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
9944,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
9955,LR_8_features,8,1,African-American,Male,25 - 45,0,0
9963,LR_8_features,8,1,African-American,Female,Less than 25,0,1
9965,LR_8_features,8,1,Caucasian,Male,Less than 25,0,1
10071,LR_8_features,8,1,Hispanic,Female,25 - 45,0,0
10087,LR_8_features,8,1,Caucasian,Male,Greater than 45,1,0
10163,LR_8_features,8,1,African-American,Male,Less than 25,0,1
10174,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
10176,LR_8_features,8,1,African-American,Male,25 - 45,1,1
10198,LR_8_features,8,1,Other,Male,25 - 45,0,0
10219,LR_8_features,8,1,Caucasian,Female,Less than 25,1,0
10223,LR_8_features,8,1,African-American,Male,25 - 45,0,0
10228,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
10233,LR_8_features,8,1,African-American,Male,Less than 25,0,1
10235,LR_8_features,8,1,African-American,Male,Less than 25,0,1
10274,LR_8_features,8,1,African-American,Male,25 - 45,1,0
10277,LR_8_features,8,1,African-American,Male,25 - 45,0,1
10333,LR_8_features,8,1,Other,Male,25 - 45,0,0
10390,LR_8_features,8,1,Caucasian,Male,25 - 45,1,1
10419,LR_8_features,8,1,Hispanic,Male,25 - 45,1,1
10444,LR_8_features,8,1,African-American,Male,25 - 45,0,1
10448,LR_8_features,8,1,African-American,Male,Greater than 45,1,1
10467,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
10536,LR_8_features,8,1,African-American,Male,25 - 45,1,1
10552,LR_8_features,8,1,Caucasian,Female,Greater than 45,0,0
10572,LR_8_features,8,1,African-American,Male,25 - 45,1,1
10607,LR_8_features,8,1,Caucasian,Female,Less than 25,1,0
10608,LR_8_features,8,1,Caucasian,Male,25 - 45,1,0
10619,LR_8_features,8,1,African-American,Male,Less than 25,1,0
10629,LR_8_features,8,1,Caucasian,Female,25 - 45,1,0
10643,LR_8_features,8,1,African-American,Male,Less than 25,0,0
10659,LR_8_features,8,1,African-American,Male,25 - 45,1,1
10664,LR_8_features,8,1,African-American,Male,Less than 25,1,1
10665,LR_8_features,8,1,African-American,Male,Greater than 45,1,1
10678,LR_8_features,8,1,Hispanic,Male,25 - 45,1,1
10680,LR_8_features,8,1,African-American,Male,Less than 25,1,1
10699,LR_8_features,8,1,African-American,Male,Greater than 45,1,1
10718,LR_8_features,8,1,Other,Male,Less than 25,0,0
10719,LR_8_features,8,1,African-American,Male,25 - 45,0,0
10761,LR_8_features,8,1,African-American,Male,Less than 25,1,1
10769,LR_8_features,8,1,Caucasian,Male,Greater than 45,0,0
10774,LR_8_features,8,1,African-American,Male,Greater than 45,1,1
10806,LR_8_features,8,1,African-American,Male,Less than 25,1,1
10827,LR_8_features,8,1,Caucasian,Male,25 - 45,0,0
10897,LR_8_features,8,1,Caucasian,Male,25 - 45,0,1
10913,LR_8_features,8,1,African-American,Male,Less than 25,1,1
10932,LR_8_features,8,1,African-American,Male,25 - 45,0,1
10962,LR_8_features,8,1,Caucasian,Female,25 - 45,1,0
10964,LR_8_features,8,1,African-American,Male,25 - 45,0,1
10980,LR_8_features,8,1,African-American,Male,25 - 45,0,0
24,LR_8_features,8,2,Caucasian,Male,25 - 45,1,1
26,LR_8_features,8,2,African-American,Male,Less than 25,1,1
59,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
68,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
107,LR_8_features,8,2,African-American,Male,25 - 45,1,1
115,LR_8_features,8,2,African-American,Female,25 - 45,1,0
197,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
206,LR_8_features,8,2,Caucasian,Female,25 - 45,1,1
208,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
213,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
244,LR_8_features,8,2,Caucasian,Female,25 - 45,1,0
287,LR_8_features,8,2,African-American,Male,25 - 45,1,0
310,LR_8_features,8,2,African-American,Female,25 - 45,0,0
326,LR_8_features,8,2,Caucasian,Female,Greater than 45,1,0
361,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
362,LR_8_features,8,2,African-American,Male,25 - 45,1,1
385,LR_8_features,8,2,African-American,Male,Less than 25,1,1
399,LR_8_features,8,2,African-American,Female,Greater than 45,0,0
404,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
451,LR_8_features,8,2,African-American,Male,Less than 25,1,1
475,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
480,LR_8_features,8,2,African-American,Male,Less than 25,1,1
497,LR_8_features,8,2,Hispanic,Female,Less than 25,0,0
501,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
546,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
572,LR_8_features,8,2,African-American,Male,25 - 45,0,0
581,LR_8_features,8,2,African-American,Male,25 - 45,1,1
586,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
600,LR_8_features,8,2,Hispanic,Female,25 - 45,0,0
646,LR_8_features,8,2,Hispanic,Male,Greater than 45,1,0
648,LR_8_features,8,2,African-American,Male,Greater than 45,1,0
649,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
651,LR_8_features,8,2,African-American,Male,25 - 45,0,1
657,LR_8_features,8,2,African-American,Female,Less than 25,1,1
660,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
686,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
700,LR_8_features,8,2,African-American,Male,25 - 45,1,1
707,LR_8_features,8,2,African-American,Male,Less than 25,0,1
737,LR_8_features,8,2,Caucasian,Female,Less than 25,1,1
763,LR_8_features,8,2,Hispanic,Male,25 - 45,1,1
781,LR_8_features,8,2,Other,Male,Greater than 45,0,1
806,LR_8_features,8,2,Caucasian,Male,Less than 25,0,0
813,LR_8_features,8,2,African-American,Male,25 - 45,1,1
817,LR_8_features,8,2,Other,Male,25 - 45,0,0
823,LR_8_features,8,2,African-American,Male,25 - 45,1,1
841,LR_8_features,8,2,Caucasian,Male,Less than 25,0,1
858,LR_8_features,8,2,African-American,Female,25 - 45,0,0
861,LR_8_features,8,2,Caucasian,Male,25 - 45,1,1
867,LR_8_features,8,2,African-American,Male,25 - 45,1,1
871,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
890,LR_8_features,8,2,Other,Male,25 - 45,1,0
913,LR_8_features,8,2,African-American,Male,25 - 45,1,0
916,LR_8_features,8,2,African-American,Male,25 - 45,0,0
924,LR_8_features,8,2,Caucasian,Female,Greater than 45,0,0
935,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
947,LR_8_features,8,2,Caucasian,Female,Less than 25,0,1
958,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
968,LR_8_features,8,2,Caucasian,Female,25 - 45,1,0
990,LR_8_features,8,2,Caucasian,Female,Greater than 45,0,0
1007,LR_8_features,8,2,African-American,Female,25 - 45,0,0
1036,LR_8_features,8,2,African-American,Male,25 - 45,0,1
1059,LR_8_features,8,2,African-American,Male,Less than 25,0,0
1096,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
1110,LR_8_features,8,2,African-American,Female,25 - 45,1,0
1119,LR_8_features,8,2,African-American,Male,Less than 25,1,1
1122,LR_8_features,8,2,African-American,Male,Less than 25,0,0
1141,LR_8_features,8,2,African-American,Male,25 - 45,0,1
1160,LR_8_features,8,2,African-American,Female,Less than 25,0,0
1205,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
1219,LR_8_features,8,2,African-American,Female,25 - 45,0,0
1244,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
1250,LR_8_features,8,2,African-American,Male,25 - 45,1,1
1254,LR_8_features,8,2,African-American,Male,25 - 45,0,1
1300,LR_8_features,8,2,Caucasian,Female,Less than 25,0,0
1323,LR_8_features,8,2,African-American,Female,25 - 45,0,0
1344,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
1410,LR_8_features,8,2,African-American,Male,25 - 45,0,0
1412,LR_8_features,8,2,Hispanic,Male,Greater than 45,0,0
1438,LR_8_features,8,2,Caucasian,Female,25 - 45,0,0
1441,LR_8_features,8,2,African-American,Male,25 - 45,1,0
1462,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
1467,LR_8_features,8,2,African-American,Male,25 - 45,1,1
1483,LR_8_features,8,2,African-American,Male,25 - 45,0,0
1526,LR_8_features,8,2,African-American,Male,25 - 45,0,1
1540,LR_8_features,8,2,African-American,Male,25 - 45,0,1
1560,LR_8_features,8,2,Hispanic,Male,Greater than 45,1,0
1572,LR_8_features,8,2,African-American,Male,25 - 45,0,0
1591,LR_8_features,8,2,Caucasian,Female,Greater than 45,0,0
1608,LR_8_features,8,2,Caucasian,Female,Greater than 45,1,1
1618,LR_8_features,8,2,Other,Male,25 - 45,0,0
1620,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
1651,LR_8_features,8,2,African-American,Male,Greater than 45,1,0
1660,LR_8_features,8,2,African-American,Male,25 - 45,1,1
1681,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
1698,LR_8_features,8,2,Caucasian,Female,Less than 25,0,0
1700,LR_8_features,8,2,African-American,Male,25 - 45,1,0
1750,LR_8_features,8,2,Caucasian,Male,Less than 25,1,0
1788,LR_8_features,8,2,Hispanic,Male,Less than 25,1,1
1794,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
1834,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
1844,LR_8_features,8,2,Caucasian,Male,Greater than 45,1,1
1880,LR_8_features,8,2,Other,Male,Less than 25,1,1
1883,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
1907,LR_8_features,8,2,African-American,Male,Less than 25,1,1
1914,LR_8_features,8,2,African-American,Male,Less than 25,0,1
1915,LR_8_features,8,2,African-American,Male,25 - 45,1,1
1925,LR_8_features,8,2,Other,Male,25 - 45,0,0
1942,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
1952,LR_8_features,8,2,African-American,Male,Less than 25,0,0
1965,LR_8_features,8,2,African-American,Female,25 - 45,1,1
1990,LR_8_features,8,2,African-American,Male,Greater than 45,1,1
1993,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
1999,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2014,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
2029,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2040,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
2042,LR_8_features,8,2,African-American,Female,Greater than 45,0,0
2061,LR_8_features,8,2,African-American,Male,25 - 45,1,0
2077,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2123,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
2181,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2193,LR_8_features,8,2,Caucasian,Female,25 - 45,1,1
2248,LR_8_features,8,2,African-American,Female,Less than 25,0,0
2284,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
2287,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2291,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
2299,LR_8_features,8,2,Caucasian,Male,25 - 45,1,1
2300,LR_8_features,8,2,Caucasian,Male,Greater than 45,1,1
2309,LR_8_features,8,2,Hispanic,Female,Less than 25,1,0
2338,LR_8_features,8,2,Hispanic,Male,Greater than 45,0,0
2350,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2363,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
2366,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
2405,LR_8_features,8,2,African-American,Female,Less than 25,0,0
2431,LR_8_features,8,2,Caucasian,Female,Less than 25,0,0
2438,LR_8_features,8,2,Asian,Male,Greater than 45,0,0
2453,LR_8_features,8,2,Caucasian,Female,Greater than 45,1,0
2456,LR_8_features,8,2,Caucasian,Male,25 - 45,0,1
2486,LR_8_features,8,2,Caucasian,Female,25 - 45,0,1
2490,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2497,LR_8_features,8,2,Other,Male,Greater than 45,0,0
2512,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2513,LR_8_features,8,2,African-American,Male,Less than 25,1,1
2515,LR_8_features,8,2,African-American,Male,25 - 45,0,1
2532,LR_8_features,8,2,African-American,Male,25 - 45,0,1
2534,LR_8_features,8,2,Caucasian,Male,Greater than 45,1,0
2538,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
2571,LR_8_features,8,2,African-American,Male,Less than 25,1,1
2580,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
2591,LR_8_features,8,2,African-American,Male,Less than 25,1,1
2607,LR_8_features,8,2,Caucasian,Female,Greater than 45,0,0
2621,LR_8_features,8,2,Caucasian,Male,25 - 45,1,0
2634,LR_8_features,8,2,Caucasian,Male,25 - 45,1,1
2651,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
2654,LR_8_features,8,2,African-American,Male,25 - 45,0,1
2667,LR_8_features,8,2,Caucasian,Male,Less than 25,0,0
2672,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2681,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2688,LR_8_features,8,2,African-American,Male,25 - 45,1,0
2690,LR_8_features,8,2,Caucasian,Female,Greater than 45,1,0
2738,LR_8_features,8,2,Other,Male,25 - 45,0,0
2758,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2760,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2771,LR_8_features,8,2,Caucasian,Male,25 - 45,0,0
2773,LR_8_features,8,2,African-American,Female,Greater than 45,1,1
2788,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
2793,LR_8_features,8,2,African-American,Male,25 - 45,0,1
2804,LR_8_features,8,2,African-American,Male,25 - 45,1,1
2807,LR_8_features,8,2,Hispanic,Male,Less than 25,1,1
2820,LR_8_features,8,2,Caucasian,Male,Greater than 45,0,0
2828,LR_8_features,8,2,African-American,Female,Less than 25,1,0
2829,LR_8_features,8,2,Hispanic,Male,25 - 45,0,0
2844,LR_8_features,8,2,Hispanic,Male,Less than 25,1,1
2859,LR_8_features,8,2,Caucasian,Male,25 - 45,1,1
2860,LR_8_features,8,2,African-American,Male,25 - 45,0,0
2913,LR_8_features,8,2,African-American,Male,25 - 45,0,1
2926,LR_8_features,8,2,African-American,Male,Less than 25,1,0
3020,LR_8_features,8,2,African-American,Male,Greater than 45,0,0
3021,LR_8_features,8,2,African-American,Female,25 - 45,1,1
