sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,c_charge_desc,race,two_year_recid
1,29,0,0,0,0,118,0,0
1,37,0,0,3,0,267,1,0
1,70,0,0,0,1,88,1,0
1,52,0,0,1,1,355,0,1
1,23,0,0,3,0,56,0,1
1,30,0,1,7,0,363,0,0
1,22,0,0,0,1,35,0,1
1,35,0,0,5,0,80,1,0
0,39,0,0,1,0,363,0,0
1,24,0,0,1,0,268,0,0
1,35,0,0,0,1,35,0,1
0,28,0,0,0,1,83,1,0
1,27,0,0,0,1,35,0,0
1,30,0,0,0,0,266,0,0
0,28,0,0,7,0,147,1,1
1,46,0,0,0,0,267,1,0
0,27,0,0,0,1,35,1,0
1,36,0,0,1,0,275,1,0
1,27,0,0,3,0,158,0,1
1,34,0,0,13,0,251,0,1
0,28,0,0,13,0,17,0,1
1,27,0,0,7,0,55,0,1
1,35,0,0,13,0,267,0,1
1,53,0,0,8,1,35,1,1
1,26,0,0,0,0,212,1,0
0,23,0,0,0,1,35,0,0
0,61,0,0,1,1,87,1,0
1,28,0,0,1,0,267,1,1
0,30,0,0,8,0,292,0,1
1,39,0,0,2,1,117,1,0
1,37,0,0,0,0,74,1,0
1,49,2,0,13,0,118,0,0
1,22,0,0,1,0,247,0,0
0,37,0,0,0,0,79,0,0
0,37,0,0,23,1,35,0,1
0,24,0,0,9,1,242,1,1
1,46,0,0,4,0,363,0,0
1,24,0,0,4,0,158,0,0
1,28,0,0,10,1,35,0,1
1,31,0,0,1,0,363,0,1
1,26,0,0,9,1,204,0,1
1,30,0,0,0,0,142,1,0
1,28,0,0,8,0,105,0,1
1,56,0,0,0,1,117,1,0
1,22,0,3,3,0,264,0,0
1,30,0,0,0,0,236,0,0
1,46,0,0,3,0,363,0,0
1,51,0,0,1,1,35,1,0
1,42,1,0,7,0,267,0,1
1,28,0,0,1,0,363,0,1
1,27,0,0,0,0,352,0,0
1,34,0,0,3,0,118,1,0
1,24,0,0,2,1,35,0,1
0,26,0,0,1,1,23,1,0
1,56,0,0,0,1,35,1,0
1,30,0,0,14,0,363,0,1
1,26,0,0,2,0,363,1,0
1,35,0,0,1,1,204,0,1
0,39,0,1,6,0,158,0,0
1,24,0,0,2,0,118,0,1
1,36,0,0,7,0,267,0,1
1,27,0,0,5,1,35,1,0
1,19,0,1,1,0,267,1,1
1,33,0,0,1,0,363,1,0
0,56,0,0,1,0,287,1,0
1,59,0,0,1,0,51,1,1
1,48,0,0,2,0,158,0,1
1,45,0,0,19,0,147,1,1
1,25,0,0,9,1,35,1,1
1,27,0,0,5,1,316,0,1
0,26,0,0,4,0,251,1,1
1,29,0,0,7,0,17,1,1
0,23,0,0,0,1,35,0,1
1,29,0,0,0,0,298,0,0
1,21,0,0,1,0,158,0,1
1,43,0,0,7,0,70,0,1
0,53,0,0,0,1,117,1,0
1,44,0,0,13,0,74,1,1
1,23,0,0,0,0,363,1,1
1,57,0,0,12,0,267,0,0
0,42,0,0,1,0,128,1,1
1,35,0,0,1,1,35,0,0
1,27,0,0,2,1,35,0,1
1,37,0,0,0,0,49,1,0
1,50,0,0,9,0,55,1,1
1,45,0,0,7,0,146,0,0
0,39,0,0,4,0,10,0,0
1,39,0,0,2,0,136,1,1
1,51,0,0,0,1,117,1,0
1,28,0,0,5,0,363,0,0
1,31,0,0,1,0,314,1,1
0,49,0,0,2,1,355,1,0
1,22,0,0,0,0,283,0,0
0,21,0,0,0,0,158,0,0
0,40,0,0,0,0,267,1,0
1,30,1,0,5,0,11,0,1
1,25,0,1,1,1,35,0,1
1,25,0,0,2,1,316,0,1
0,34,0,0,4,1,35,1,0
0,23,0,1,1,1,35,0,0
1,50,0,0,2,1,35,1,1
1,25,0,0,4,0,267,0,1
0,31,0,0,0,1,35,1,0
1,38,0,0,9,0,363,0,0
0,26,0,0,2,0,282,1,1
1,22,0,0,0,0,49,0,1
1,51,0,0,4,0,146,1,1
1,35,0,0,2,1,239,0,0
1,31,0,0,0,1,35,0,0
1,29,0,0,0,0,320,0,0
0,60,0,0,2,0,5,1,0
1,23,0,1,2,0,236,0,0
1,25,1,1,2,0,260,0,1
0,31,0,0,0,0,142,0,0
1,27,0,0,2,0,364,0,0
1,31,0,0,3,1,35,1,1
1,32,0,1,15,0,363,1,1
1,23,0,0,1,1,363,1,0
1,32,0,0,1,1,23,0,1
1,31,0,0,5,0,363,0,1
1,29,0,0,0,0,52,0,0
1,61,0,0,3,1,35,1,1
1,20,0,0,0,0,154,0,1
1,59,0,0,13,0,147,0,1
1,43,0,0,11,0,145,1,1
0,46,0,0,1,0,363,1,0
1,25,0,0,2,0,247,0,0
0,36,0,0,0,1,35,1,0
1,27,0,0,0,1,35,0,0
0,23,0,0,0,0,287,0,1
1,27,0,0,4,1,112,0,1
1,27,0,0,0,0,50,1,0
0,56,0,0,0,1,35,1,0
1,22,0,0,0,1,35,0,1
1,27,0,0,0,1,267,0,0
1,37,0,0,1,1,35,1,1
1,27,0,0,12,0,118,0,1
1,26,0,0,5,1,14,0,0
0,58,0,0,2,1,88,1,0
1,24,0,0,7,0,17,0,1
1,32,0,0,3,0,267,0,1
1,35,0,0,5,0,118,0,1
1,20,0,0,0,0,105,0,1
1,25,0,0,0,0,227,0,0
1,22,0,0,0,0,154,0,0
1,30,0,1,9,0,118,0,1
1,22,0,0,2,1,355,0,1
1,42,0,0,6,0,143,0,1
1,27,0,0,3,1,363,0,0
1,43,0,0,8,1,35,0,0
1,21,0,0,2,0,267,0,1
1,28,0,0,0,1,88,0,0
1,47,0,0,0,1,88,1,0
1,57,0,0,0,0,363,1,0
0,34,0,0,1,0,158,0,0
1,25,0,1,4,0,363,0,1
1,34,0,0,5,1,116,0,0
1,34,0,0,0,0,151,1,1
1,38,0,0,0,1,86,1,0
1,35,0,0,0,0,275,0,0
1,28,0,0,0,1,239,0,1
0,33,0,0,3,1,336,0,1
1,22,0,0,0,0,50,0,1
1,21,0,0,1,0,292,0,0
1,32,0,0,1,0,206,1,1
1,42,0,0,1,0,363,1,0
1,52,0,0,3,0,363,0,0
1,55,0,0,0,1,35,1,0
0,43,0,0,0,1,117,1,0
0,22,0,0,2,0,2,0,0
1,26,0,0,7,0,247,1,1
0,34,0,0,2,0,266,1,0
1,27,0,0,3,1,316,0,0
1,47,0,0,5,1,355,1,1
1,71,0,0,13,0,146,1,0
0,43,0,0,0,1,87,1,0
1,38,0,0,0,1,123,0,1
0,43,0,0,3,1,355,1,1
1,53,0,0,0,1,35,1,0
1,28,0,0,9,0,118,0,1
1,43,0,0,2,0,363,0,0
1,32,0,0,4,0,28,0,1
1,36,0,0,0,1,35,1,0
1,30,0,0,18,1,201,0,1
1,25,0,1,6,0,363,0,1
1,27,0,0,5,0,363,0,1
1,30,0,0,8,0,267,0,1
1,40,0,0,3,0,146,1,0
1,32,0,1,7,0,143,0,1
1,22,0,0,1,0,158,0,1
1,21,0,0,5,1,35,0,1
1,33,0,0,0,0,130,0,1
0,28,0,0,0,1,23,1,0
1,28,0,0,5,1,363,0,0
1,20,0,0,1,1,281,0,0
0,26,0,0,5,0,5,0,1
1,34,0,0,4,1,239,0,0
0,43,0,0,2,0,267,0,0
1,24,0,0,0,1,35,0,0
1,29,0,0,4,0,363,0,0
1,30,0,0,2,0,267,1,0
1,23,0,0,2,0,206,0,1
1,30,0,1,18,0,49,0,1
0,33,0,0,0,1,307,0,0
1,29,1,2,6,0,73,0,1
0,45,0,0,0,0,41,1,1
1,32,0,0,1,1,41,1,1
1,25,0,0,6,0,208,0,1
1,57,0,0,19,0,146,0,0
0,25,0,0,2,0,41,0,1
1,29,0,0,0,0,73,0,0
1,22,0,0,1,0,363,0,0
1,41,0,0,0,0,236,0,0
1,28,0,0,1,0,75,1,0
1,38,0,0,0,0,142,1,0
0,20,0,0,2,0,363,0,1
1,53,0,0,9,0,158,1,1
1,25,0,0,5,0,287,1,1
1,33,0,0,12,1,35,0,1
1,24,0,0,1,0,142,0,1
1,53,0,0,1,1,10,1,0
0,24,0,0,3,0,158,0,0
1,40,0,0,5,0,363,0,1
1,47,0,0,1,0,267,1,1
1,41,0,0,1,0,5,1,1
1,37,0,0,2,0,118,0,1
1,53,0,0,2,0,146,0,0
1,27,0,0,5,1,116,0,0
1,43,0,0,13,0,118,1,1
1,28,0,0,6,1,35,0,1
1,40,0,0,1,0,363,0,0
1,27,0,0,0,0,320,0,0
1,25,0,4,14,0,154,0,1
1,23,0,0,4,1,35,1,1
0,22,0,0,1,1,35,0,0
1,26,0,0,3,0,266,0,1
0,34,0,0,1,1,35,0,0
1,27,1,0,1,0,158,0,1
1,46,0,0,0,0,158,0,0
0,27,0,0,2,0,147,0,1
0,21,0,1,2,0,74,0,0
1,38,0,0,3,0,267,1,1
1,31,0,0,4,0,320,0,1
1,24,0,0,0,0,247,0,0
1,33,0,0,0,0,146,0,1
0,29,0,1,10,0,158,1,1
1,25,0,0,2,0,267,1,0
1,29,0,0,1,1,316,0,0
0,30,0,0,1,0,118,1,0
1,30,0,0,2,0,267,0,1
1,27,0,0,0,0,351,1,1
1,36,0,0,4,0,158,1,1
1,38,0,0,1,0,260,1,1
1,25,0,0,0,1,112,0,0
0,43,0,0,0,1,35,0,0
0,20,0,0,0,0,267,1,0
1,29,0,1,8,1,35,0,1
1,27,0,0,0,0,10,0,1
1,42,0,0,7,1,116,0,0
1,48,0,0,0,0,267,1,0
1,41,0,0,0,1,88,1,0
1,37,0,0,0,0,236,1,0
1,26,0,0,0,1,35,0,0
1,27,0,0,6,0,124,0,1
1,26,0,0,10,0,118,1,1
1,39,0,0,1,0,267,0,1
1,26,0,0,20,0,191,0,1
0,31,0,0,2,0,10,0,1
1,32,0,0,0,0,154,1,1
1,24,0,0,2,0,251,1,0
1,22,1,0,2,0,363,1,0
1,29,0,0,2,0,363,0,0
1,54,0,0,2,0,363,1,0
1,57,0,0,0,0,142,1,0
1,51,0,0,3,0,267,0,0
1,22,0,1,3,0,363,0,1
1,30,2,0,20,0,143,0,1
1,47,0,0,3,0,287,1,0
1,20,0,0,0,0,206,0,1
1,46,0,0,0,1,117,1,0
0,35,0,0,0,0,267,0,1
1,60,0,0,0,1,117,1,0
0,20,0,0,1,0,56,1,1
1,25,0,0,4,0,156,0,1
0,39,0,0,0,0,10,1,1
1,24,0,0,5,0,236,0,0
1,31,0,0,4,0,363,0,1
1,56,0,0,5,1,363,1,0
1,20,0,0,0,0,52,0,0
1,35,0,0,1,0,267,0,0
1,48,0,0,1,0,2,1,1
1,34,0,0,0,0,267,1,0
1,24,0,0,0,1,355,0,1
1,54,0,0,0,1,279,1,0
1,27,0,0,0,0,56,0,0
1,35,0,0,0,0,236,1,0
1,34,0,0,1,0,267,1,0
1,21,0,0,1,0,158,0,1
1,28,1,1,4,1,49,1,1
1,21,0,0,1,0,158,0,1
1,37,0,0,1,1,35,1,1
1,27,0,0,0,0,154,1,0
1,36,0,0,5,0,118,1,0
1,30,0,0,0,0,158,0,0
0,32,0,0,0,0,64,1,1
0,59,0,0,1,0,157,1,0
0,55,0,0,0,1,35,1,0
1,28,0,0,0,1,35,0,0
1,36,0,0,1,1,117,0,0
1,26,0,0,1,1,35,1,0
1,29,0,0,2,1,35,0,0
1,34,0,0,5,1,35,0,0
1,39,0,0,0,1,23,1,0
0,42,0,0,3,0,136,1,0
1,30,0,0,6,0,118,0,1
1,21,0,2,3,0,212,1,1
0,50,0,0,1,1,35,1,1
1,25,0,0,4,0,267,0,1
0,63,0,0,1,0,266,0,0
1,29,0,0,9,0,108,0,1
1,32,0,3,19,0,267,0,1
1,33,0,0,0,0,267,1,1
1,24,0,0,0,0,14,1,0
1,41,0,0,7,0,363,0,0
1,27,0,0,0,1,35,0,0
0,26,0,0,0,1,202,0,0
1,41,0,0,6,0,211,0,0
0,25,0,0,2,1,35,0,0
1,61,0,0,1,0,363,1,0
1,23,0,0,0,0,142,0,0
1,21,0,0,0,0,158,0,0
1,25,0,0,0,0,206,0,1
0,33,0,0,2,0,130,0,0
1,29,0,0,1,1,90,0,1
1,24,0,0,0,0,212,0,1
1,34,3,1,9,0,132,0,1
1,35,0,0,0,1,121,1,0
1,63,0,0,10,0,70,1,1
1,41,0,0,4,0,259,1,1
1,49,0,0,2,1,88,1,0
1,40,0,0,0,1,35,1,0
1,30,0,0,13,0,141,0,1
1,54,0,0,7,0,266,1,0
1,24,0,0,1,0,363,0,1
1,24,0,0,5,0,146,0,1
0,21,0,0,1,0,363,0,1
1,36,0,0,0,0,146,0,0
1,32,0,0,8,0,363,0,1
1,35,0,0,3,1,35,0,0
1,48,0,0,0,0,42,1,0
1,20,0,0,0,0,266,0,0
1,35,0,0,4,0,146,1,1
0,30,0,0,3,0,118,1,0
1,30,0,1,19,0,267,0,1
1,29,0,0,7,1,35,1,1
0,74,0,0,0,1,113,1,0
1,23,0,0,4,0,266,0,1
1,42,0,0,9,0,266,0,1
1,27,0,0,2,1,35,0,1
1,28,0,0,1,0,206,1,0
1,25,0,0,1,0,351,0,0
1,26,0,0,0,0,101,1,0
1,23,0,0,0,0,150,1,0
1,21,0,1,1,1,341,1,0
1,31,0,0,1,1,35,0,0
1,23,0,0,0,0,236,0,0
1,37,0,0,2,0,363,1,1
0,21,0,0,0,0,51,0,0
1,43,0,0,3,1,201,0,1
1,29,0,0,1,1,171,1,0
1,20,0,0,0,1,35,1,1
1,32,0,0,9,0,52,0,0
0,31,0,0,0,0,5,0,0
1,29,0,0,2,0,266,0,1
1,37,0,0,4,0,363,1,1
1,54,0,0,2,0,363,1,1
1,30,0,0,0,1,35,0,1
1,51,0,0,3,0,363,0,0
1,20,0,0,0,1,239,1,0
1,27,0,0,1,0,363,0,0
1,36,0,0,9,0,105,0,1
1,36,0,0,6,1,35,0,0
1,30,0,0,1,0,128,0,0
1,23,0,0,1,0,247,0,0
1,26,0,0,1,0,363,1,1
0,64,0,0,0,0,308,0,0
0,54,0,0,0,0,10,0,0
1,30,0,0,0,0,146,0,1
1,48,0,0,0,0,267,1,0
0,32,0,0,0,1,35,0,0
0,43,0,0,22,1,331,1,1
1,21,0,0,2,0,146,1,1
1,35,0,0,10,1,358,0,1
1,22,0,0,1,0,154,1,0
1,20,0,0,0,0,363,1,1
1,30,0,0,2,0,62,0,1
1,38,0,0,5,0,34,1,1
1,33,0,0,2,0,267,1,0
0,25,0,0,1,0,158,0,0
1,30,0,0,0,1,239,1,1
1,31,0,0,0,1,35,1,0
0,40,0,0,0,1,87,1,0
1,39,0,0,5,0,158,0,0
1,45,0,0,11,0,143,0,0
0,42,0,0,0,1,117,1,0
1,54,0,0,0,0,70,1,0
1,58,0,0,10,0,267,0,1
1,25,0,0,2,0,267,1,0
1,40,0,0,0,0,363,1,1
1,38,0,0,0,0,11,1,0
1,30,0,0,3,0,188,1,0
0,33,0,0,1,0,363,0,0
1,48,0,0,0,1,35,0,0
1,32,0,0,6,1,285,1,0
1,39,0,0,0,0,287,1,1
1,27,0,0,0,1,35,1,0
1,20,0,0,1,0,153,0,1
1,43,0,0,5,0,229,0,0
1,31,0,0,0,0,335,0,0
1,42,0,0,0,0,146,0,0
1,38,1,1,9,0,267,0,1
1,47,0,0,1,1,35,1,0
0,36,0,0,1,1,5,0,0
0,58,0,0,0,1,88,1,0
1,22,0,0,1,0,266,0,0
1,26,0,0,13,1,35,0,1
1,54,0,0,11,0,154,0,0
1,34,0,0,1,0,363,1,0
1,30,0,0,4,1,35,0,1
0,47,0,0,0,1,35,1,0
0,24,0,0,1,1,35,0,1
0,31,0,0,14,0,9,0,0
0,21,0,3,3,1,35,1,1
0,44,0,0,0,1,35,0,0
1,31,0,0,23,0,223,0,1
0,47,0,0,7,0,267,0,1
1,56,0,0,1,0,267,1,0
1,27,2,0,14,0,132,0,1
1,43,0,0,4,0,353,1,0
1,42,0,0,7,0,142,0,1
1,28,0,0,11,0,363,1,0
1,29,0,0,2,1,3,0,0
1,41,0,0,2,0,363,0,0
1,24,0,1,3,0,236,0,1
1,24,0,0,3,0,10,0,1
1,35,0,0,0,0,260,1,1
0,44,0,0,1,1,35,1,1
1,32,0,0,4,0,363,0,1
1,50,0,0,4,1,23,0,0
1,20,0,0,0,0,158,1,0
1,26,0,0,7,0,52,1,1
1,28,0,0,3,0,236,0,0
1,23,0,0,2,1,329,0,1
1,20,0,0,2,0,363,0,1
1,39,0,0,2,0,212,1,1
1,32,0,0,0,0,266,0,0
0,57,0,0,0,1,288,0,0
1,29,0,0,10,0,142,0,1
1,32,0,0,4,0,118,0,1
1,32,0,0,17,0,267,0,1
1,31,0,2,8,1,35,0,1
1,21,0,1,4,1,35,1,1
1,41,0,0,4,1,35,0,1
1,38,0,0,1,1,284,1,1
1,39,0,0,3,0,229,1,0
0,47,0,0,0,1,279,1,1
1,55,0,0,5,0,267,0,0
0,52,0,0,3,0,131,0,0
1,21,0,0,0,0,50,0,0
1,55,0,0,0,1,35,1,0
1,26,0,0,5,0,52,0,1
0,51,0,0,1,1,35,1,0
1,21,0,0,1,1,76,1,0
1,25,0,0,2,0,206,0,0
1,25,0,0,0,0,266,1,0
1,48,0,0,9,0,363,0,1
0,42,0,0,0,1,87,1,0
1,40,0,0,1,1,88,1,0
1,26,0,1,8,0,363,0,1
0,31,0,0,3,0,363,0,0
1,37,0,0,5,1,35,0,1
1,46,0,0,2,0,363,1,1
1,50,0,0,0,0,248,1,0
1,24,0,0,0,0,267,1,0
1,25,0,0,0,0,267,0,0
1,21,0,0,0,0,46,0,0
1,23,0,0,3,1,204,1,1
1,50,1,0,5,0,267,0,0
1,31,0,0,2,0,247,1,0
1,30,0,0,4,0,363,0,0
1,22,0,0,1,0,353,0,0
1,27,0,1,6,0,142,1,0
1,31,0,0,1,0,259,1,1
1,22,0,0,2,0,363,1,0
1,22,0,0,5,0,363,0,1
1,30,0,0,5,1,11,0,0
1,47,0,0,1,1,35,0,0
1,32,0,0,1,0,132,0,0
0,20,0,0,0,0,153,1,1
0,27,0,0,0,1,35,0,1
1,21,0,0,0,1,125,1,1
0,41,0,0,0,0,14,0,0
1,34,0,0,1,1,35,1,0
1,24,0,0,0,0,266,1,0
1,48,0,0,9,0,154,1,0
1,24,0,0,0,0,56,0,0
1,39,0,0,2,0,363,1,0
1,36,0,0,7,0,143,0,1
1,32,0,0,9,1,363,0,1
1,27,0,0,3,0,62,0,1
1,34,0,0,2,0,363,1,1
1,26,0,0,2,0,49,0,1
0,30,0,0,0,1,35,0,1
0,39,0,0,0,0,158,0,1
1,28,0,0,0,1,35,1,1
1,48,0,0,6,0,138,1,0
1,48,0,0,2,1,363,1,0
1,35,0,0,2,1,35,0,0
1,25,0,0,1,1,239,1,1
1,36,0,0,2,0,56,0,1
1,26,0,1,10,0,267,0,1
1,48,0,0,3,0,271,1,0
1,39,0,0,0,0,169,0,0
0,28,0,0,0,0,267,1,1
1,31,0,0,0,0,206,0,1
0,23,0,0,0,0,270,0,0
1,36,3,0,16,0,363,0,1
1,31,3,0,16,0,118,0,1
1,44,0,0,11,1,35,1,0
0,59,0,0,2,0,158,1,0
0,68,0,0,5,0,267,0,0
0,45,0,0,1,0,260,1,1
1,30,0,0,5,0,158,1,1
1,21,0,0,2,0,320,0,1
0,33,0,0,0,0,10,0,0
1,47,0,0,22,0,146,0,1
1,31,0,0,11,0,363,1,1
1,25,0,0,1,1,35,0,0
1,25,0,0,2,1,202,1,0
1,34,0,0,4,0,118,1,0
1,26,0,0,10,0,363,1,1
1,31,0,0,2,0,208,0,1
1,27,0,0,13,1,239,0,1
1,22,0,0,3,0,353,0,1
1,28,0,0,6,0,62,0,1
1,24,0,0,8,0,363,1,0
1,26,0,0,5,0,6,0,1
1,56,0,0,16,0,267,0,0
1,29,0,0,0,0,267,1,0
1,30,0,0,0,1,35,0,0
1,36,0,0,0,0,267,1,0
1,27,0,0,2,0,320,0,1
1,44,0,0,0,0,292,0,0
1,27,0,0,0,0,267,1,1
1,20,0,0,0,0,206,0,1
1,29,0,0,1,1,316,0,0
1,26,0,0,9,1,360,1,1
1,23,0,0,1,0,267,1,1
1,61,0,0,0,1,117,1,0
1,41,0,0,3,1,117,1,0
1,22,0,0,0,0,267,0,1
1,26,1,3,24,1,288,0,1
1,33,0,0,14,0,118,0,1
0,42,0,0,0,0,64,1,0
0,26,0,0,0,1,292,0,0
1,29,0,0,3,0,267,1,1
1,25,0,0,2,0,206,1,0
0,30,0,0,0,1,35,1,0
0,51,0,0,4,0,363,1,0
1,25,0,0,0,0,158,0,0
0,31,0,0,0,0,146,0,1
1,74,0,0,2,0,363,1,0
1,41,0,0,0,1,88,1,0
1,52,0,0,1,0,363,1,0
1,31,0,0,15,0,363,0,0
1,24,0,0,1,1,35,0,0
0,34,0,0,1,1,35,0,0
1,26,0,0,5,1,23,1,0
0,37,0,0,0,1,35,0,0
0,40,0,0,0,0,267,1,0
1,24,0,0,0,0,158,0,0
1,24,0,0,2,1,35,0,1
1,34,0,0,5,0,158,0,1
1,27,0,0,0,0,73,0,0
1,44,0,0,0,0,118,1,0
1,56,0,0,1,1,35,1,0
1,46,0,0,26,0,56,1,1
1,22,0,0,0,0,211,0,1
0,23,0,0,0,0,10,0,1
1,43,0,0,12,0,136,1,0
0,20,0,0,0,0,158,0,0
1,32,0,0,7,0,146,0,0
0,22,0,0,0,0,158,0,0
1,46,0,0,10,0,142,0,1
1,45,0,0,1,1,88,1,0
1,32,0,0,0,1,35,0,0
1,30,0,0,0,0,62,0,0
1,22,0,0,3,0,158,0,0
1,31,0,1,3,0,142,0,0
1,50,0,0,5,0,363,1,0
1,28,0,0,6,0,115,0,0
1,24,0,0,1,1,35,0,1
1,39,0,4,10,1,363,0,0
1,25,0,0,5,0,275,1,1
1,58,0,0,0,1,35,1,0
1,39,0,0,19,1,35,0,1
1,23,0,0,0,0,363,0,0
1,38,0,0,5,1,148,1,1
1,31,0,0,8,0,118,0,1
1,24,0,0,3,1,112,1,1
1,52,0,0,4,1,35,0,0
1,29,0,0,0,0,236,0,0
1,37,0,0,22,0,363,0,1
1,58,0,0,1,0,267,1,0
0,51,0,0,0,1,35,1,1
0,65,0,0,0,1,88,1,0
1,40,0,0,0,0,13,0,0
1,28,0,0,7,0,363,0,1
1,37,0,0,1,0,147,0,0
1,56,0,0,5,0,176,0,1
1,39,0,0,3,0,363,0,0
1,30,0,0,3,1,357,0,1
1,31,0,0,0,1,355,1,0
0,33,0,0,2,0,271,1,0
0,29,0,0,5,0,142,0,0
0,34,0,0,12,0,267,1,1
1,21,0,0,0,1,35,0,0
1,36,0,0,0,0,41,0,0
1,29,0,0,6,1,35,0,1
1,35,0,0,2,1,35,1,0
1,27,0,0,1,1,316,1,1
1,49,0,0,8,0,353,1,0
1,27,0,0,0,1,35,0,1
1,44,0,0,4,0,118,1,0
1,27,0,0,13,0,363,0,1
1,22,0,0,0,1,281,0,0
1,21,0,0,1,0,363,0,0
1,33,0,0,0,1,35,1,0
1,22,0,0,0,0,174,1,0
1,23,0,0,1,0,267,0,0
0,46,0,0,2,0,158,0,1
0,31,0,0,0,0,154,1,1
1,59,0,0,3,1,35,1,0
1,51,0,0,3,0,154,1,0
1,50,0,0,1,0,142,1,0
1,21,0,0,1,0,62,1,1
1,24,0,0,1,0,266,1,1
1,26,0,0,4,1,355,1,1
1,27,0,0,2,0,363,0,0
0,24,0,0,1,0,363,1,0
1,29,0,0,2,0,363,0,0
1,22,0,0,0,0,56,0,1
0,46,0,0,1,0,140,1,0
1,35,0,0,4,1,35,0,0
1,45,0,0,4,1,363,1,1
1,28,0,0,0,0,142,1,1
1,32,0,0,9,1,330,1,1
1,25,0,0,1,0,236,0,0
1,21,0,1,2,1,35,0,1
1,28,1,1,5,0,8,0,0
1,44,0,0,0,0,292,0,0
1,33,0,0,9,0,262,1,0
1,34,0,1,10,0,363,0,1
1,27,0,0,1,0,266,0,1
1,39,0,0,0,0,154,1,0
0,49,0,0,3,0,158,1,0
1,48,0,0,4,0,118,0,0
1,27,0,0,21,0,223,0,1
1,50,0,0,2,0,267,1,0
1,21,0,0,0,0,320,1,0
1,33,0,0,0,0,271,1,0
0,30,0,0,0,1,117,1,0
0,51,0,0,0,1,117,1,1
1,29,0,0,16,0,150,0,1
0,35,0,0,4,1,35,1,0
1,50,0,0,18,0,118,0,1
1,67,0,0,3,0,363,1,0
0,40,0,0,0,1,116,1,0
1,30,0,0,5,0,118,0,1
1,21,0,0,1,0,158,0,1
1,31,0,0,6,0,146,0,1
1,35,0,0,1,0,206,0,0
1,43,0,0,0,0,142,0,0
1,37,1,6,13,0,191,1,0
1,26,0,0,0,0,73,0,0
1,29,0,0,4,0,267,1,0
1,20,0,0,0,0,158,1,1
0,30,0,0,7,1,35,0,1
1,33,0,0,2,0,5,0,1
1,42,0,0,1,0,8,1,1
1,21,0,0,1,0,363,1,0
1,23,0,0,3,0,5,1,0
0,52,0,0,0,1,35,1,0
1,27,0,0,2,0,320,0,1
1,23,0,2,4,0,236,0,1
0,65,0,0,1,0,10,1,0
0,24,0,0,0,0,140,0,0
1,34,0,0,5,0,1,0,0
1,33,0,0,10,1,35,1,0
1,27,0,0,6,0,260,0,1
1,39,0,0,6,0,17,0,1
1,25,0,1,9,0,363,0,0
1,27,0,0,3,1,151,1,0
1,26,0,0,1,0,363,0,1
0,40,0,0,0,1,35,1,0
0,27,0,0,0,0,158,1,1
1,27,0,5,27,1,239,0,1
1,32,0,0,5,0,363,1,1
0,28,0,0,0,0,10,0,0
1,29,0,0,2,1,149,1,0
1,31,0,0,11,0,223,0,1
1,30,0,0,1,0,167,0,0
1,48,0,0,0,1,87,1,0
1,28,0,0,3,0,158,1,0
1,27,0,0,4,0,363,0,0
1,22,0,0,3,0,363,0,0
1,27,0,0,4,0,206,0,1
1,21,0,0,0,1,56,1,0
0,37,0,0,2,0,363,0,0
1,59,0,0,1,0,267,0,0
1,35,0,0,2,0,335,0,0
1,30,0,0,1,0,267,1,1
1,21,0,0,1,0,363,0,0
1,22,0,0,1,0,294,0,1
1,41,0,0,1,0,363,1,0
0,28,0,0,4,0,267,0,1
1,24,0,0,0,0,236,0,0
1,49,0,0,0,1,88,1,0
1,21,0,0,1,0,56,0,0
1,21,0,1,1,0,292,0,0
1,27,0,0,5,0,260,0,1
0,24,0,0,0,1,77,0,0
1,26,0,0,6,0,363,0,0
1,33,0,0,16,0,118,0,1
1,43,0,0,8,0,363,1,0
1,21,1,0,1,0,103,1,1
1,28,0,0,1,1,35,0,0
1,27,0,0,10,0,363,0,1
1,34,0,0,0,0,42,0,0
1,57,0,0,8,0,143,0,1
1,31,0,0,13,0,363,1,1
1,41,1,1,24,0,267,0,1
1,29,0,0,6,0,353,1,1
0,49,0,0,0,0,287,1,0
1,43,0,0,1,0,191,1,0
1,51,0,0,12,0,267,0,1
1,30,0,0,4,1,239,0,0
1,34,0,0,22,0,118,0,1
1,33,0,0,1,0,142,0,0
1,54,0,0,28,0,267,0,1
1,25,0,0,0,0,353,0,0
1,44,0,0,1,0,52,1,0
1,24,0,0,2,1,336,0,1
0,36,0,0,1,0,118,0,1
1,56,0,0,1,0,318,1,1
1,26,0,0,0,0,47,0,0
1,23,0,0,4,1,239,0,1
1,28,2,1,11,0,150,0,0
1,48,0,0,1,0,267,1,0
1,34,0,0,0,1,35,1,0
0,25,0,0,0,1,35,1,0
1,24,0,0,2,0,143,0,1
1,24,0,0,0,1,239,0,1
0,38,0,0,1,1,205,1,1
0,30,0,0,2,1,35,1,1
0,26,0,0,0,1,127,1,0
1,21,0,0,3,0,206,1,1
1,21,0,0,0,0,158,0,1
1,30,0,0,0,1,87,0,1
1,42,0,0,1,0,363,1,0
1,32,0,0,6,1,35,1,0
1,29,0,1,17,0,118,0,1
1,65,0,0,2,1,361,0,1
1,26,0,0,7,0,158,0,1
