entity_id,race,sex,age_cat,label_value
1356,Hispanic,Female,Greater than 45,0
1358,African-American,Male,25 - 45,1
1360,African-American,Male,25 - 45,1
1361,African-American,Male,25 - 45,1
1363,Hispanic,Male,Greater than 45,1
1366,Caucasian,Female,25 - 45,0
1367,African-American,Male,25 - 45,1
1369,Caucasian,Female,25 - 45,0
1370,Caucasian,Female,Greater than 45,0
1372,Caucasian,Male,Less than 25,0
1375,Hispanic,Male,25 - 45,0
1376,Hispanic,Male,25 - 45,0
1377,African-American,Male,25 - 45,1
1379,African-American,Male,Less than 25,1
1380,African-American,Male,Greater than 45,1
1382,African-American,Male,25 - 45,0
1384,Caucasian,Male,Greater than 45,0
1385,African-American,Male,25 - 45,1
1388,Caucasian,Female,Greater than 45,1
1393,African-American,Male,Greater than 45,1
1395,African-American,Male,Less than 25,1
1396,African-American,Male,25 - 45,1
1397,African-American,Male,Greater than 45,0
1399,Caucasian,Male,25 - 45,0
1402,African-American,Male,Greater than 45,0
1408,African-American,Male,25 - 45,1
1410,African-American,Male,25 - 45,0
1411,Hispanic,Female,Greater than 45,0
1412,Hispanic,Male,Greater than 45,0
1418,Hispanic,Male,Greater than 45,0
1419,Caucasian,Female,25 - 45,0
1422,Hispanic,Female,25 - 45,1
1427,African-American,Male,25 - 45,1
1428,African-American,Male,Less than 25,0
1429,African-American,Male,25 - 45,1
1430,Hispanic,Male,Greater than 45,0
1431,Caucasian,Male,25 - 45,0
1433,African-American,Male,Less than 25,0
1435,African-American,Male,25 - 45,1
1436,African-American,Male,Less than 25,1
1438,Caucasian,Female,25 - 45,0
1439,Caucasian,Male,Less than 25,0
1441,African-American,Male,25 - 45,1
1443,African-American,Male,Greater than 45,1
1445,African-American,Male,25 - 45,1
1446,Caucasian,Male,25 - 45,0
1447,Caucasian,Male,25 - 45,0
1448,Caucasian,Male,Less than 25,0
1452,Caucasian,Female,Less than 25,1
1455,African-American,Male,Greater than 45,0
1456,African-American,Male,25 - 45,1
1458,Caucasian,Male,Less than 25,0
1460,Hispanic,Female,Less than 25,1
1461,African-American,Male,Less than 25,1
1462,Hispanic,Male,25 - 45,0
1463,African-American,Male,25 - 45,1
1467,African-American,Male,25 - 45,1
1470,African-American,Male,Greater than 45,1
1471,Caucasian,Male,Less than 25,1
1473,African-American,Male,25 - 45,1
1474,African-American,Female,Less than 25,0
1479,African-American,Male,Greater than 45,1
1481,African-American,Male,25 - 45,0
1482,African-American,Female,Less than 25,0
1483,African-American,Male,25 - 45,0
1484,Caucasian,Male,25 - 45,1
1485,African-American,Male,Less than 25,1
1486,Hispanic,Male,25 - 45,0
1490,African-American,Male,25 - 45,1
1491,African-American,Female,25 - 45,0
1496,African-American,Male,Less than 25,1
1497,Caucasian,Male,25 - 45,0
1499,African-American,Male,25 - 45,1
1501,Caucasian,Male,25 - 45,0
1505,African-American,Male,Less than 25,1
1508,African-American,Female,Less than 25,0
1509,Hispanic,Male,Greater than 45,0
1511,African-American,Male,25 - 45,0
1513,African-American,Male,25 - 45,1
1515,African-American,Male,Greater than 45,0
1516,Hispanic,Male,Greater than 45,1
1520,Caucasian,Male,Less than 25,0
1522,African-American,Male,Less than 25,0
1526,African-American,Male,25 - 45,0
1530,Hispanic,Male,Greater than 45,0
1531,Hispanic,Male,Less than 25,1
1532,Hispanic,Male,Greater than 45,0
1533,African-American,Male,25 - 45,0
1534,African-American,Male,25 - 45,0
1535,Hispanic,Male,Less than 25,1
1538,Caucasian,Male,25 - 45,0
1540,African-American,Male,25 - 45,0
1541,African-American,Male,25 - 45,0
1542,African-American,Male,25 - 45,1
1543,African-American,Male,25 - 45,1
1545,African-American,Male,25 - 45,0
1548,African-American,Male,25 - 45,1
1550,Caucasian,Male,Greater than 45,0
1551,Hispanic,Male,Greater than 45,0
1553,Hispanic,Male,Greater than 45,1
1557,African-American,Female,Greater than 45,0
1559,Caucasian,Male,Less than 25,0
1560,Hispanic,Male,Greater than 45,1
1562,Hispanic,Male,25 - 45,0
1563,African-American,Female,Greater than 45,0
1565,African-American,Male,25 - 45,1
1568,Other,Male,25 - 45,1
1569,African-American,Female,25 - 45,1
1571,Caucasian,Male,Greater than 45,0
1572,African-American,Male,25 - 45,0
1575,African-American,Male,25 - 45,1
1576,African-American,Male,25 - 45,1
1577,African-American,Male,Greater than 45,0
1578,Caucasian,Male,25 - 45,0
1581,Caucasian,Male,Greater than 45,0
1584,Other,Male,25 - 45,0
1587,Caucasian,Male,Greater than 45,0
1588,African-American,Male,25 - 45,1
1590,African-American,Male,25 - 45,1
1591,Caucasian,Female,Greater than 45,0
1594,African-American,Female,Less than 25,0
1595,African-American,Male,Greater than 45,1
1596,African-American,Male,25 - 45,1
1597,African-American,Male,25 - 45,0
1599,Caucasian,Female,25 - 45,0
1601,Caucasian,Male,25 - 45,1
1602,African-American,Male,25 - 45,0
1604,African-American,Male,25 - 45,1
1605,Hispanic,Male,Less than 25,0
1606,African-American,Female,25 - 45,0
1607,African-American,Female,25 - 45,1
1608,Caucasian,Female,Greater than 45,1
1611,African-American,Male,Greater than 45,0
1613,African-American,Male,25 - 45,0
1615,Caucasian,Female,25 - 45,0
1618,Other,Male,25 - 45,0
1620,Caucasian,Male,Greater than 45,0
1622,African-American,Male,Greater than 45,0
1623,African-American,Male,Greater than 45,0
1624,African-American,Male,Less than 25,1
1625,African-American,Male,Less than 25,1
1626,African-American,Male,25 - 45,1
1629,African-American,Male,25 - 45,0
1630,Caucasian,Female,Greater than 45,0
1631,Caucasian,Male,Greater than 45,1
1632,African-American,Male,25 - 45,1
1634,Caucasian,Male,25 - 45,0
1637,African-American,Male,25 - 45,0
1638,African-American,Male,Greater than 45,1
1639,Hispanic,Male,25 - 45,0
1640,Caucasian,Male,Greater than 45,0
1642,Caucasian,Male,25 - 45,0
1643,Caucasian,Male,25 - 45,0
1645,African-American,Female,Less than 25,1
1646,Hispanic,Male,Greater than 45,0
1648,Caucasian,Male,Greater than 45,0
1651,African-American,Male,Greater than 45,1
1652,Caucasian,Male,Greater than 45,0
1653,Caucasian,Male,25 - 45,0
1655,African-American,Male,Less than 25,1
1656,Hispanic,Male,25 - 45,0
1657,African-American,Male,25 - 45,0
1658,Hispanic,Female,Greater than 45,0
1660,African-American,Male,25 - 45,1
1664,Caucasian,Male,25 - 45,0
1667,Caucasian,Male,Less than 25,1
1668,African-American,Male,25 - 45,0
1669,Caucasian,Female,25 - 45,1
1670,African-American,Male,Less than 25,1
1672,African-American,Female,Less than 25,0
1680,Caucasian,Male,Greater than 45,0
1681,African-American,Male,Greater than 45,0
1682,Caucasian,Male,25 - 45,0
1684,Caucasian,Female,Less than 25,0
1685,Hispanic,Male,Less than 25,1
1686,African-American,Female,Less than 25,1
1689,Caucasian,Male,Greater than 45,1
1691,Caucasian,Male,25 - 45,0
1692,Caucasian,Male,Greater than 45,0
1697,Other,Male,25 - 45,0
1698,Caucasian,Female,Less than 25,0
1699,Caucasian,Female,25 - 45,0
1700,African-American,Male,25 - 45,1
1702,African-American,Male,25 - 45,1
1706,African-American,Male,25 - 45,1
1707,African-American,Male,Less than 25,0
1709,African-American,Male,25 - 45,1
1710,Caucasian,Male,25 - 45,0
1711,Caucasian,Female,25 - 45,0
1715,African-American,Male,25 - 45,1
1717,African-American,Male,25 - 45,1
1718,African-American,Male,25 - 45,1
1719,African-American,Male,Greater than 45,1
1727,African-American,Female,Greater than 45,0
1729,African-American,Male,25 - 45,1
1730,African-American,Male,Greater than 45,0
1733,Caucasian,Female,Greater than 45,0
1735,Caucasian,Male,25 - 45,0
1736,African-American,Female,Less than 25,0
1737,African-American,Female,25 - 45,0
1742,Other,Male,Less than 25,1
1746,Caucasian,Male,25 - 45,1
1749,Caucasian,Female,Greater than 45,0
1750,Caucasian,Male,Less than 25,1
1752,Caucasian,Female,Greater than 45,0
1754,Caucasian,Male,25 - 45,0
1755,African-American,Female,Less than 25,0
1757,Caucasian,Male,25 - 45,0
1760,Caucasian,Male,25 - 45,1
1764,Caucasian,Female,25 - 45,0
1768,African-American,Male,Greater than 45,0
1770,African-American,Male,Less than 25,1
1771,Hispanic,Male,Less than 25,1
1774,Caucasian,Male,Less than 25,0
1776,African-American,Male,Less than 25,1
1780,African-American,Female,25 - 45,0
1781,Caucasian,Male,25 - 45,0
1783,Hispanic,Male,Less than 25,0
1786,African-American,Male,25 - 45,0
1787,African-American,Male,Less than 25,0
1788,Hispanic,Male,Less than 25,1
1791,African-American,Male,25 - 45,1
1792,Native American,Male,25 - 45,0
1794,African-American,Male,Greater than 45,0
1795,Hispanic,Female,Less than 25,0
1796,African-American,Male,Less than 25,1
1797,African-American,Female,25 - 45,1
1800,African-American,Male,Greater than 45,0
1801,African-American,Female,Less than 25,0
1803,Caucasian,Male,25 - 45,0
1805,African-American,Male,25 - 45,1
1806,Caucasian,Female,25 - 45,1
1809,Other,Male,25 - 45,1
1810,Hispanic,Male,25 - 45,0
1815,Native American,Male,25 - 45,0
1816,Caucasian,Female,25 - 45,1
1817,African-American,Female,25 - 45,1
1819,Other,Male,Less than 25,0
1820,African-American,Male,Greater than 45,0
1821,Caucasian,Female,25 - 45,0
1822,Caucasian,Male,25 - 45,1
1823,Hispanic,Male,25 - 45,0
1829,Caucasian,Female,25 - 45,0
1830,African-American,Male,Less than 25,1
1833,Asian,Male,Less than 25,0
1834,Caucasian,Male,25 - 45,0
1841,Caucasian,Female,25 - 45,0
1843,Hispanic,Male,25 - 45,1
1844,Caucasian,Male,Greater than 45,1
1845,African-American,Female,25 - 45,0
1847,African-American,Male,25 - 45,0
1848,Caucasian,Male,25 - 45,1
1849,African-American,Male,25 - 45,1
1850,African-American,Male,25 - 45,1
1852,African-American,Male,25 - 45,1
1853,Caucasian,Male,25 - 45,0
1854,African-American,Male,25 - 45,0
1859,African-American,Female,25 - 45,0
1860,Caucasian,Male,Less than 25,1
1861,African-American,Male,25 - 45,1
1862,African-American,Male,25 - 45,1
1863,African-American,Male,25 - 45,1
1864,African-American,Male,25 - 45,0
1865,Caucasian,Male,25 - 45,0
1866,Hispanic,Male,25 - 45,0
1868,African-American,Male,Less than 25,0
1869,Caucasian,Male,Greater than 45,0
1870,African-American,Male,Less than 25,0
1871,African-American,Female,25 - 45,1
1872,African-American,Male,25 - 45,0
1874,Caucasian,Female,25 - 45,0
1877,African-American,Male,Less than 25,1
1879,African-American,Male,Less than 25,0
1880,Other,Male,Less than 25,1
1883,Hispanic,Male,25 - 45,0
1884,Other,Male,25 - 45,0
1886,African-American,Male,Greater than 45,0
1888,African-American,Male,25 - 45,0
1890,African-American,Male,25 - 45,1
1893,Caucasian,Male,Less than 25,0
1894,African-American,Male,25 - 45,1
1895,African-American,Male,25 - 45,1
1897,Caucasian,Male,Less than 25,1
1899,Hispanic,Male,25 - 45,0
1901,Caucasian,Female,25 - 45,1
1904,African-American,Male,25 - 45,0
1905,Other,Male,25 - 45,0
1906,Caucasian,Male,25 - 45,0
1907,African-American,Male,Less than 25,1
1908,Caucasian,Male,Less than 25,1
1909,Caucasian,Male,Greater than 45,0
1910,Caucasian,Male,Greater than 45,1
1913,African-American,Male,Less than 25,0
1914,African-American,Male,Less than 25,0
1915,African-American,Male,25 - 45,1
1917,Caucasian,Male,Greater than 45,0
1919,Caucasian,Female,25 - 45,1
1923,Caucasian,Male,25 - 45,1
1924,African-American,Male,Less than 25,1
1925,Other,Male,25 - 45,0
1926,Caucasian,Female,Greater than 45,0
1927,African-American,Male,25 - 45,1
1928,Hispanic,Male,Less than 25,0
1929,Hispanic,Male,25 - 45,1
1930,Caucasian,Female,Greater than 45,0
1931,Caucasian,Male,25 - 45,0
1938,Caucasian,Female,25 - 45,0
1939,Caucasian,Male,Less than 25,1
1941,African-American,Male,25 - 45,0
1942,Caucasian,Male,25 - 45,0
1943,African-American,Male,Less than 25,1
1945,African-American,Male,25 - 45,0
1948,Caucasian,Male,Greater than 45,0
1949,Hispanic,Male,Greater than 45,0
1951,African-American,Male,Less than 25,0
1952,African-American,Male,Less than 25,0
1953,Other,Male,25 - 45,1
1954,Caucasian,Male,25 - 45,1
1955,Hispanic,Male,Greater than 45,0
1956,Hispanic,Male,25 - 45,1
1957,Caucasian,Male,25 - 45,0
1961,Caucasian,Male,25 - 45,1
1965,African-American,Female,25 - 45,1
1966,Hispanic,Male,Less than 25,0
1967,African-American,Female,25 - 45,0
1968,Other,Male,25 - 45,0
1971,African-American,Male,25 - 45,0
1972,Caucasian,Male,Greater than 45,0
1974,African-American,Male,25 - 45,0
1975,Asian,Male,25 - 45,0
1976,Caucasian,Male,Less than 25,1
1982,Asian,Male,Greater than 45,0
1983,African-American,Male,25 - 45,0
1987,Caucasian,Male,Greater than 45,0
1990,African-American,Male,Greater than 45,1
1993,Caucasian,Male,25 - 45,1
1994,Caucasian,Male,25 - 45,1
1995,Caucasian,Male,Greater than 45,1
1999,African-American,Male,25 - 45,0
2002,Caucasian,Male,Greater than 45,0
2006,African-American,Male,Less than 25,1
2009,African-American,Male,25 - 45,1
2010,African-American,Male,25 - 45,0
2014,Caucasian,Male,25 - 45,0
2020,Hispanic,Male,25 - 45,0
2021,Other,Male,Greater than 45,0
2024,Caucasian,Female,Greater than 45,0
2026,African-American,Male,25 - 45,1
2027,African-American,Male,25 - 45,1
2029,African-American,Male,25 - 45,0
2034,Caucasian,Male,25 - 45,0
2035,African-American,Male,25 - 45,1
2037,African-American,Male,25 - 45,0
2038,Other,Male,25 - 45,0
2040,Hispanic,Male,25 - 45,0
2042,African-American,Female,Greater than 45,0
2044,Other,Male,25 - 45,0
2045,Caucasian,Female,Less than 25,0
2048,African-American,Male,Less than 25,1
2051,Caucasian,Male,25 - 45,1
2052,Caucasian,Male,25 - 45,0
2053,African-American,Male,Less than 25,0
2054,Caucasian,Male,25 - 45,0
2055,African-American,Male,Less than 25,0
2056,African-American,Male,25 - 45,0
2057,African-American,Male,25 - 45,1
2058,African-American,Male,Less than 25,1
2059,Hispanic,Male,25 - 45,0
2061,African-American,Male,25 - 45,1
2062,African-American,Male,Greater than 45,0
2063,Hispanic,Male,Less than 25,0
2064,African-American,Male,Greater than 45,1
2065,Caucasian,Male,25 - 45,0
2066,Caucasian,Male,25 - 45,0
2069,African-American,Male,Less than 25,0
2070,African-American,Male,25 - 45,0
2071,African-American,Male,25 - 45,1
2074,Other,Male,Greater than 45,0
2075,Caucasian,Female,Less than 25,0
2076,African-American,Male,25 - 45,1
2077,African-American,Male,25 - 45,0
2078,Caucasian,Male,25 - 45,1
2079,African-American,Male,25 - 45,0
2083,African-American,Male,Less than 25,1
2087,African-American,Male,Less than 25,1
2089,African-American,Male,25 - 45,0
2090,African-American,Female,Less than 25,0
2093,Caucasian,Female,25 - 45,0
2094,African-American,Male,25 - 45,0
2095,Caucasian,Male,Greater than 45,0
2096,Caucasian,Male,Greater than 45,1
2098,Caucasian,Female,Greater than 45,0
2099,African-American,Female,25 - 45,0
2100,Caucasian,Male,25 - 45,0
2101,Caucasian,Male,25 - 45,1
2103,African-American,Male,25 - 45,1
2105,Hispanic,Male,Greater than 45,0
2107,African-American,Male,Less than 25,1
2108,Hispanic,Male,Less than 25,0
2109,Caucasian,Male,25 - 45,0
2110,African-American,Male,Less than 25,0
2111,African-American,Male,25 - 45,0
2113,African-American,Male,Less than 25,1
2115,Caucasian,Male,25 - 45,0
2116,African-American,Male,25 - 45,0
2121,African-American,Female,25 - 45,0
2123,Caucasian,Male,25 - 45,1
2125,Caucasian,Male,25 - 45,0
2128,African-American,Male,25 - 45,1
2129,African-American,Male,Less than 25,0
2130,Caucasian,Male,Greater than 45,1
2131,African-American,Male,25 - 45,0
2132,Other,Male,Greater than 45,1
2133,Other,Male,Less than 25,1
2134,African-American,Male,Less than 25,0
2138,African-American,Male,25 - 45,1
2140,Caucasian,Female,Greater than 45,0
2141,Caucasian,Male,25 - 45,1
2143,Caucasian,Female,25 - 45,1
2147,African-American,Male,25 - 45,0
2148,African-American,Female,25 - 45,1
2149,African-American,Male,25 - 45,1
2150,African-American,Male,25 - 45,1
2151,Caucasian,Male,25 - 45,1
2152,African-American,Female,25 - 45,0
2153,African-American,Male,Less than 25,1
2154,Other,Male,Less than 25,0
2156,Caucasian,Male,Greater than 45,1
2157,African-American,Female,Less than 25,1
2159,Caucasian,Male,Greater than 45,0
2161,Caucasian,Male,25 - 45,0
2162,African-American,Female,25 - 45,0
2163,Caucasian,Male,25 - 45,0
2165,African-American,Male,Greater than 45,1
2166,African-American,Female,25 - 45,1
2168,Hispanic,Male,25 - 45,0
2169,Caucasian,Male,25 - 45,0
2170,African-American,Male,Less than 25,0
2171,African-American,Male,Less than 25,0
2176,Caucasian,Male,25 - 45,1
2178,African-American,Male,25 - 45,1
2179,African-American,Male,Greater than 45,0
2180,Other,Male,25 - 45,1
2181,African-American,Male,25 - 45,1
2182,African-American,Female,25 - 45,1
2183,African-American,Male,25 - 45,0
2184,Caucasian,Male,Less than 25,1
2186,Caucasian,Male,25 - 45,1
2188,African-American,Male,Less than 25,1
2193,Caucasian,Female,25 - 45,1
2194,African-American,Female,25 - 45,0
2195,African-American,Male,25 - 45,1
2196,African-American,Male,Greater than 45,0
2198,Caucasian,Male,Greater than 45,0
2201,Caucasian,Female,Greater than 45,0
2205,African-American,Female,Less than 25,0
2206,African-American,Male,25 - 45,0
2207,African-American,Male,Greater than 45,1
2208,African-American,Male,25 - 45,1
2209,Hispanic,Male,25 - 45,1
2211,African-American,Male,Less than 25,1
2215,African-American,Male,Less than 25,1
2216,African-American,Male,25 - 45,0
2217,Caucasian,Male,25 - 45,0
2218,African-American,Female,25 - 45,0
2220,African-American,Male,Greater than 45,1
2221,Caucasian,Male,Greater than 45,1
2222,African-American,Male,Greater than 45,0
2223,Other,Male,Greater than 45,0
2224,Caucasian,Female,Less than 25,0
2226,Caucasian,Male,25 - 45,1
2228,African-American,Male,Less than 25,1
2231,African-American,Male,Less than 25,1
2233,Caucasian,Male,Less than 25,1
2234,Hispanic,Male,Greater than 45,0
2235,Caucasian,Male,25 - 45,0
2236,African-American,Male,25 - 45,1
2237,African-American,Male,Less than 25,0
2239,Caucasian,Female,25 - 45,0
2240,African-American,Male,25 - 45,1
2245,Caucasian,Female,Greater than 45,0
2246,African-American,Male,Less than 25,0
2247,African-American,Male,25 - 45,1
2248,African-American,Female,Less than 25,0
2250,African-American,Male,25 - 45,1
2252,Other,Male,25 - 45,0
2256,Caucasian,Male,Greater than 45,0
